tokens,clean_text,stemmed_tokens,stemmed_text
"['selamat', 'jumbo', 'yg', 'berhasil', 'tembus', 'juta', 'penonton', 'penayangan', 'jumbo', 'resmi', 'jd', 'film', 'animasi', 'indonesia', 'terlaris', 'banggaaa', 'fantastik']",selamat jumbo yg berhasil tembus juta penonton penayangan jumbo resmi jd film animasi indonesia terlaris banggaaa fantastik,"['selamat', 'jumbo', 'yg', 'hasil', 'tembus', 'juta', 'tonton', 'tayang', 'jumbo', 'resmi', 'jd', 'film', 'animasi', 'indonesia', 'laris', 'banggaaa', 'fantastik']",selamat jumbo yg hasil tembus juta tonton tayang jumbo resmi jd film animasi indonesia laris banggaaa fantastik
"['krn', 'faktor', 'this', 'number', 'is', 'bigger', 'than', 'we', 'think', 'film', 'animasi', 'indonesia', 'penonton', 'diraih', 'setara', 'x', 'film', 'normal', 'non', 'animasi', 'juta', 'penonton', 'jumbo', 'sebenernya', 'udah', 'setara', 'juta', 'penonton']",krn faktor this number is bigger than we think film animasi indonesia penonton diraih setara x film normal non animasi juta penonton jumbo sebenernya udah setara juta penonton,"['krn', 'faktor', 'this', 'number', 'is', 'bigger', 'than', 'we', 'think', 'film', 'animasi', 'indonesia', 'tonton', 'raih', 'tara', 'x', 'film', 'normal', 'non', 'animasi', 'juta', 'tonton', 'jumbo', 'sebenernya', 'udah', 'tara', 'juta', 'tonton']",krn faktor this number is bigger than we think film animasi indonesia tonton raih tara x film normal non animasi juta tonton jumbo sebenernya udah tara juta tonton
"['woi', 'gak', 'pilihpilih', 'pengguna', 'berdasarkan', 'centang', 'biru', 'bantu', 'pertanyaanmu', 'ga', 'ketangkep', 'kalo', 'jumbo', 'film', 'animasi', 'indonesia', 'rilis', 'maret', 'sukses', 'banget', 'ribu', 'penonton']",woi gak pilihpilih pengguna berdasarkan centang biru bantu pertanyaanmu ga ketangkep kalo jumbo film animasi indonesia rilis maret sukses banget ribu penonton,"['woi', 'gak', 'pilihpilih', 'guna', 'dasar', 'centang', 'biru', 'bantu', 'tanya', 'ga', 'ketangkep', 'kalo', 'jumbo', 'film', 'animasi', 'indonesia', 'rilis', 'maret', 'sukses', 'banget', 'ribu', 'tonton']",woi gak pilihpilih guna dasar centang biru bantu tanya ga ketangkep kalo jumbo film animasi indonesia rilis maret sukses banget ribu tonton
"['jumbo', 'film', 'animasi', 'kancil', 'dipersiapkan', 'visinema', 'kancil', 'produksinya', 'bareng', 'jumbo', 'mantap', 'visenema', 'rumah', 'produksi', 'animasi', 'indonesia', 'mantap']",jumbo film animasi kancil dipersiapkan visinema kancil produksinya bareng jumbo mantap visenema rumah produksi animasi indonesia mantap,"['jumbo', 'film', 'animasi', 'kancil', 'siap', 'visinema', 'kancil', 'produksi', 'bareng', 'jumbo', 'mantap', 'visenema', 'rumah', 'produksi', 'animasi', 'indonesia', 'mantap']",jumbo film animasi kancil siap visinema kancil produksi bareng jumbo mantap visenema rumah produksi animasi indonesia mantap
"['bagus', 'filmnya', 'bang', 'ryan', 'menunggu', 'jumbo', 'amp', 'puas', 'bgt', 'banget', 'nontonnya', 'film', 'animasi', 'indonesia', 'bagus', 'sekalii', 'lt', 'jd', 'bawa', 'sepupu', 'nonton', 'lg']",bagus filmnya bang ryan menunggu jumbo amp puas bgt banget nontonnya film animasi indonesia bagus sekalii lt jd bawa sepupu nonton lg,"['bagus', 'film', 'bang', 'ryan', 'tunggu', 'jumbo', 'amp', 'puas', 'bgt', 'banget', 'nontonnya', 'film', 'animasi', 'indonesia', 'bagus', 'sekali', 'lt', 'jd', 'bawa', 'sepupu', 'nonton', 'lg']",bagus film bang ryan tunggu jumbo amp puas bgt banget nontonnya film animasi indonesia bagus sekali lt jd bawa sepupu nonton lg
"['halo', 'ajak', 'istri', 'nonton', 'jumbo', 'coba', 'bilang', 'film', 'animasi', 'indonesia', 'keren', 'don', 'lawan', 'bullying', 'ratingnya', 'imdb', 'ariel', 'noah', 'bunga', 'citra', 'lestari', 'ajak', 'nonton', 'bareng', 'bioskop', 'trus', 'makan', 'malam', 'biar', 'spesial', 'cek', 'trailernya']",halo ajak istri nonton jumbo coba bilang film animasi indonesia keren don lawan bullying ratingnya imdb ariel noah bunga citra lestari ajak nonton bareng bioskop trus makan malam biar spesial cek trailernya,"['halo', 'ajak', 'istri', 'nonton', 'jumbo', 'coba', 'bilang', 'film', 'animasi', 'indonesia', 'keren', 'don', 'lawan', 'bullying', 'ratingnya', 'imdb', 'ariel', 'noah', 'bunga', 'citra', 'lestari', 'ajak', 'nonton', 'bareng', 'bioskop', 'trus', 'makan', 'malam', 'biar', 'spesial', 'cek', 'trailer']",halo ajak istri nonton jumbo coba bilang film animasi indonesia keren don lawan bullying ratingnya imdb ariel noah bunga citra lestari ajak nonton bareng bioskop trus makan malam biar spesial cek trailer
"['malam', 'menyenangkan', 'jumbo', 'capai', 'juta', 'penonton', 'congrats', 'beserta', 'animatoranimator', 'indonesia', 'voice', 'actor', 'terlibat', 'dibalik', 'layar', 'film', 'animasia', 'semoga', 'bangkitkan', 'semangat', 'produksi', 'animasi', 'berikuta']",malam menyenangkan jumbo capai juta penonton congrats beserta animatoranimator indonesia voice actor terlibat dibalik layar film animasia semoga bangkitkan semangat produksi animasi berikuta,"['malam', 'senang', 'jumbo', 'capai', 'juta', 'tonton', 'congrats', 'serta', 'animatoranimator', 'indonesia', 'voice', 'actor', 'libat', 'balik', 'layar', 'film', 'animasia', 'moga', 'bangkit', 'semangat', 'produksi', 'animasi', 'berikuta']",malam senang jumbo capai juta tonton congrats serta animatoranimator indonesia voice actor libat balik layar film animasia moga bangkit semangat produksi animasi berikuta
"['nonton', 'jumbo', 'bioskop', 'besok', 'ramaikan', 'film', 'animasi', 'indonesia', 'nan', 'bagus', 'guys', 'deserve', 'to', 'hype', 'deserve', 'to', 'watch', 'btw', 'selamat', 'juta', 'penontonnya', 'kreator', 'film', 'nangis', 'nonton']",nonton jumbo bioskop besok ramaikan film animasi indonesia nan bagus guys deserve to hype deserve to watch btw selamat juta penontonnya kreator film nangis nonton,"['nonton', 'jumbo', 'bioskop', 'besok', 'ramai', 'film', 'animasi', 'indonesia', 'nan', 'bagus', 'guys', 'deserve', 'to', 'hype', 'deserve', 'to', 'watch', 'btw', 'selamat', 'juta', 'tonton', 'kreator', 'film', 'nang', 'nonton']",nonton jumbo bioskop besok ramai film animasi indonesia nan bagus guys deserve to hype deserve to watch btw selamat juta tonton kreator film nang nonton
"['jumbo', 'tuh', 'one', 'step', 'forward', 'film', 'animasi', 'indonesia', 'karya', 'anak', 'bangsa', 'patut', 'diacungi', 'jempol', 'aseli', 'dah']",jumbo tuh one step forward film animasi indonesia karya anak bangsa patut diacungi jempol aseli dah,"['jumbo', 'tuh', 'one', 'step', 'forward', 'film', 'animasi', 'indonesia', 'karya', 'anak', 'bangsa', 'patut', 'acung', 'jempol', 'aseli', 'dah']",jumbo tuh one step forward film animasi indonesia karya anak bangsa patut acung jempol aseli dah
"['jumbo', 'juta', 'penonton', 'wohohoooo', 'bangga', 'bangettttttt', 'film', 'animasi', 'indonesia', 'yg', 'nembus', 'sejuta', 'penonton', 'dianggurin', 'sih', 'film', 'sebagus']",jumbo juta penonton wohohoooo bangga bangettttttt film animasi indonesia yg nembus sejuta penonton dianggurin sih film sebagus,"['jumbo', 'juta', 'tonton', 'wohohoooo', 'bangga', 'bangettttttt', 'film', 'animasi', 'indonesia', 'yg', 'nembus', 'juta', 'tonton', 'dianggurin', 'sih', 'film', 'bagus']",jumbo juta tonton wohohoooo bangga bangettttttt film animasi indonesia yg nembus juta tonton dianggurin sih film bagus
"['film', 'animasi', 'bikin', 'bangga', 'layak', 'apresiasi', 'jutaan', 'penonton', 'indonesia', 'semoga', 'jumbo', 'keliling', 'negara', 'ya']",film animasi bikin bangga layak apresiasi jutaan penonton indonesia semoga jumbo keliling negara ya,"['film', 'animasi', 'bikin', 'bangga', 'layak', 'apresiasi', 'juta', 'tonton', 'indonesia', 'moga', 'jumbo', 'keliling', 'negara', 'ya']",film animasi bikin bangga layak apresiasi juta tonton indonesia moga jumbo keliling negara ya
"['buzzer', 'film', 'jumbo', 'ah', 'gak', 'follower', 'tp', 'beneran', 'bangga', 'film', 'animasi', 'indonesia', 'serius', 'animasi', 'indonesia', 'titik', 'wow', 'terharu', 'banget', 'makasih', 'film', 'jumbo', 'team', 'produksinya', 'jumbo', 'deserves', 'the', 'hype']",buzzer film jumbo ah gak follower tp beneran bangga film animasi indonesia serius animasi indonesia titik wow terharu banget makasih film jumbo team produksinya jumbo deserves the hype,"['buzzer', 'film', 'jumbo', 'ah', 'gak', 'follower', 'tp', 'beneran', 'bangga', 'film', 'animasi', 'indonesia', 'serius', 'animasi', 'indonesia', 'titik', 'wow', 'haru', 'banget', 'makasih', 'film', 'jumbo', 'team', 'produksi', 'jumbo', 'deserves', 'the', 'hype']",buzzer film jumbo ah gak follower tp beneran bangga film animasi indonesia serius animasi indonesia titik wow haru banget makasih film jumbo team produksi jumbo deserves the hype
"['jumbo', 'film', 'animasi', 'cerita', 'kearifan', 'lokal', 'kualitas', 'animasinya', 'udah', 'bagus', 'banget', 'kadang', 'nggak', 'nyadar', 'yg', 'ditonton', 'film', 'buatan', 'animator', 'asli', 'indonesia', 'visual', 'scorenya', 'luwar', 'biasah']",jumbo film animasi cerita kearifan lokal kualitas animasinya udah bagus banget kadang nggak nyadar yg ditonton film buatan animator asli indonesia visual scorenya luwar biasah,"['jumbo', 'film', 'animasi', 'cerita', 'arif', 'lokal', 'kualitas', 'animasi', 'udah', 'bagus', 'banget', 'kadang', 'nggak', 'nyadar', 'yg', 'tonton', 'film', 'buat', 'animator', 'asli', 'indonesia', 'visual', 'scorenya', 'luwar', 'biasah']",jumbo film animasi cerita arif lokal kualitas animasi udah bagus banget kadang nggak nyadar yg tonton film buat animator asli indonesia visual scorenya luwar biasah
"['mvs', 'bangga', 'bgt', 'film', 'jumbo', 'tembus', 'jt', 'penonton', 'semoga', 'film', 'animasi', 'buatan', 'indonesia', 'penonton', 'nya']",mvs bangga bgt film jumbo tembus jt penonton semoga film animasi buatan indonesia penonton nya,"['mvs', 'bangga', 'bgt', 'film', 'jumbo', 'tembus', 'jt', 'tonton', 'moga', 'film', 'animasi', 'buat', 'indonesia', 'tonton', 'nya']",mvs bangga bgt film jumbo tembus jt tonton moga film animasi buat indonesia tonton nya
"['sampe', 'rumah', 'nangis', 'liat', 'tweet', 'beneran', 'bahagia', 'banget', 'kayak', 'surreal', 'akhirnyaaa', 'film', 'animasi', 'indonesia', 'sampe', 'milestone', 'aaa', 'brb', 'nangis']",sampe rumah nangis liat tweet beneran bahagia banget kayak surreal akhirnyaaa film animasi indonesia sampe milestone aaa brb nangis,"['sampe', 'rumah', 'nang', 'liat', 'tweet', 'beneran', 'bahagia', 'banget', 'kayak', 'surreal', 'akhirnyaaa', 'film', 'animasi', 'indonesia', 'sampe', 'milestone', 'aaa', 'brb', 'nang']",sampe rumah nang liat tweet beneran bahagia banget kayak surreal akhirnyaaa film animasi indonesia sampe milestone aaa brb nang
"['film', 'jumbo', 'tolak', 'ukur', 'animasi', 'indonesia']",film jumbo tolak ukur animasi indonesia,"['film', 'jumbo', 'tolak', 'ukur', 'animasi', 'indonesia']",film jumbo tolak ukur animasi indonesia
"['pelaku', 'industri', 'animasi', 'pengen', 'terima', 'kasih', 'tim', 'terlibat', 'jumbo', 'film', 'angkat', 'standar', 'animasi', 'd', 'indonesia', 'level', 'terbang']",pelaku industri animasi pengen terima kasih tim terlibat jumbo film angkat standar animasi d indonesia level terbang,"['laku', 'industri', 'animasi', 'ken', 'terima', 'kasih', 'tim', 'libat', 'jumbo', 'film', 'angkat', 'standar', 'animasi', 'd', 'indonesia', 'level', 'terbang']",laku industri animasi ken terima kasih tim libat jumbo film angkat standar animasi d indonesia level terbang
"['sejarah', 'film', 'animasi', 'indonesia', 'jumbo', 'mencapai', 'milestone', 'juta', 'penonton', 'jadiin', 'juta', 'secepatnya']",sejarah film animasi indonesia jumbo mencapai milestone juta penonton jadiin juta secepatnya,"['sejarah', 'film', 'animasi', 'indonesia', 'jumbo', 'capai', 'milestone', 'juta', 'tonton', 'jadiin', 'juta', 'cepat']",sejarah film animasi indonesia jumbo capai milestone juta tonton jadiin juta cepat
"['penonton', 'saksi', 'film', 'animasi', 'indonesia', 'menyentuh', 'hati', 'kalangan', 'anakanak', 'orang', 'dewasa', 'terima', 'kasih', 'tawa', 'air', 'mata', 'tepuk', 'tangan', 'bagikan', 'nonton', 'film', 'jumbo']",penonton saksi film animasi indonesia menyentuh hati kalangan anakanak orang dewasa terima kasih tawa air mata tepuk tangan bagikan nonton film jumbo,"['tonton', 'saksi', 'film', 'animasi', 'indonesia', 'sentuh', 'hati', 'kalang', 'anakanak', 'orang', 'dewasa', 'terima', 'kasih', 'tawa', 'air', 'mata', 'tepuk', 'tangan', 'bagi', 'nonton', 'film', 'jumbo']",tonton saksi film animasi indonesia sentuh hati kalang anakanak orang dewasa terima kasih tawa air mata tepuk tangan bagi nonton film jumbo
"['april', 'sekolah', 'bocil', 'ngadain', 'nobar', 'dooonk', 'siapp', 'jd', 'pendukung', 'berkembangnya', 'film', 'animasi', 'indonesia', 'congrats']",april sekolah bocil ngadain nobar dooonk siapp jd pendukung berkembangnya film animasi indonesia congrats,"['april', 'sekolah', 'bocil', 'ngadain', 'nobar', 'dooonk', 'siapp', 'jd', 'dukung', 'kembang', 'film', 'animasi', 'indonesia', 'congrats']",april sekolah bocil ngadain nobar dooonk siapp jd dukung kembang film animasi indonesia congrats
"['film', 'jumbo', 'rating', 'seru', 'bgt', 'animasi', 'indonesia', 'terkeren', 'bagus', 'banget', 'deh', 'detailnya', 'ga', 'kelewatan', 'adek', 'toto', 'approve', 'bgt', 'enih', 'mah', 'support', 'peranimasian', 'indonesia']",film jumbo rating seru bgt animasi indonesia terkeren bagus banget deh detailnya ga kelewatan adek toto approve bgt enih mah support peranimasian indonesia,"['film', 'jumbo', 'rating', 'seru', 'bgt', 'animasi', 'indonesia', 'keren', 'bagus', 'banget', 'deh', 'detail', 'ga', 'lewat', 'adek', 'toto', 'approve', 'bgt', 'enih', 'mah', 'support', 'animasi', 'indonesia']",film jumbo rating seru bgt animasi indonesia keren bagus banget deh detail ga lewat adek toto approve bgt enih mah support animasi indonesia
"['jumbo', 'film', 'animasi', 'indonesia', 'disutradarai', 'ryan', 'adriandhy', 'ceritanya', 'don', 'anak', 'dibully', 'gendut', 'tinggal', 'neneknya', 'ortunya', 'meninggal', 'buku', 'dongeng', 'kesayangannya', 'dicuri', 'ketemu', 'meri', 'roh', 'dunia', 'cari']",jumbo film animasi indonesia disutradarai ryan adriandhy ceritanya don anak dibully gendut tinggal neneknya ortunya meninggal buku dongeng kesayangannya dicuri ketemu meri roh dunia cari,"['jumbo', 'film', 'animasi', 'indonesia', 'sutradara', 'ryan', 'adriandhy', 'cerita', 'don', 'anak', 'dibully', 'gendut', 'tinggal', 'nenek', 'ortunya', 'tinggal', 'buku', 'dongeng', 'sayang', 'curi', 'ketemu', 'meri', 'roh', 'dunia', 'cari']",jumbo film animasi indonesia sutradara ryan adriandhy cerita don anak dibully gendut tinggal nenek ortunya tinggal buku dongeng sayang curi ketemu meri roh dunia cari
"['bangga', 'banget', 'film', 'jumbo', 'animasi', 'indonesia', 'pesan', 'yg', 'disisipkan']",bangga banget film jumbo animasi indonesia pesan yg disisipkan,"['bangga', 'banget', 'film', 'jumbo', 'animasi', 'indonesia', 'pesan', 'yg', 'sisip']",bangga banget film jumbo animasi indonesia pesan yg sisip
"['penonton', 'saksi', 'film', 'animasi', 'indonesia', 'menyentuh', 'hati', 'kalangan', 'anakanak', 'orang', 'dewasa', 'terima', 'kasih', 'tawa', 'air', 'mata', 'tepuk', 'tangan', 'bagikan', 'nonton', 'film', 'jumbo']",penonton saksi film animasi indonesia menyentuh hati kalangan anakanak orang dewasa terima kasih tawa air mata tepuk tangan bagikan nonton film jumbo,"['tonton', 'saksi', 'film', 'animasi', 'indonesia', 'sentuh', 'hati', 'kalang', 'anakanak', 'orang', 'dewasa', 'terima', 'kasih', 'tawa', 'air', 'mata', 'tepuk', 'tangan', 'bagi', 'nonton', 'film', 'jumbo']",tonton saksi film animasi indonesia sentuh hati kalang anakanak orang dewasa terima kasih tawa air mata tepuk tangan bagi nonton film jumbo
"['penonton', 'saksi', 'film', 'animasi', 'indonesia', 'menyentuh', 'hati', 'kalangan', 'anakanak', 'orang', 'dewasa', 'terima', 'kasih', 'tawa', 'air', 'mata', 'tepuk', 'tangan', 'bagikan', 'nonton', 'film']",penonton saksi film animasi indonesia menyentuh hati kalangan anakanak orang dewasa terima kasih tawa air mata tepuk tangan bagikan nonton film,"['tonton', 'saksi', 'film', 'animasi', 'indonesia', 'sentuh', 'hati', 'kalang', 'anakanak', 'orang', 'dewasa', 'terima', 'kasih', 'tawa', 'air', 'mata', 'tepuk', 'tangan', 'bagi', 'nonton', 'film']",tonton saksi film animasi indonesia sentuh hati kalang anakanak orang dewasa terima kasih tawa air mata tepuk tangan bagi nonton film
"['udh', 'ngikutin', 'karya', 'beliau', 'prognosis', 'menang', 'piala', 'citra', 'ffi', 'nonton', 'jumbo', 'sukses', 'nangis', 'separuh', 'durasi', 'film', 'tema', 'keluarga', 'menyentuh', 'takjub', 'film', 'animasi', 'indonesia', 'sebagus', 'berkarya', 'ya', 'im', 'a', 'fan']",udh ngikutin karya beliau prognosis menang piala citra ffi nonton jumbo sukses nangis separuh durasi film tema keluarga menyentuh takjub film animasi indonesia sebagus berkarya ya im a fan,"['udh', 'ngikutin', 'karya', 'beliau', 'prognosis', 'menang', 'piala', 'citra', 'ffi', 'nonton', 'jumbo', 'sukses', 'nang', 'paruh', 'durasi', 'film', 'tema', 'keluarga', 'sentuh', 'takjub', 'film', 'animasi', 'indonesia', 'bagus', 'karya', 'ya', 'im', 'a', 'fan']",udh ngikutin karya beliau prognosis menang piala citra ffi nonton jumbo sukses nang paruh durasi film tema keluarga sentuh takjub film animasi indonesia bagus karya ya im a fan
"['mendukung', 'jumbo', 'mendukung', 'perkembangan', 'animasi', 'indonesia', 'mendukung', 'peningkatan', 'kualitas', 'manusia', 'indonesia', 'mengenalkan', 'budaya', 'bercerita', 'buku', 'dongeng', 'buwanyak', 'pokoknya', 'film', 'indonesia']",mendukung jumbo mendukung perkembangan animasi indonesia mendukung peningkatan kualitas manusia indonesia mengenalkan budaya bercerita buku dongeng buwanyak pokoknya film indonesia,"['dukung', 'jumbo', 'dukung', 'kembang', 'animasi', 'indonesia', 'dukung', 'tingkat', 'kualitas', 'manusia', 'indonesia', 'kenal', 'budaya', 'cerita', 'buku', 'dongeng', 'buwanyak', 'pokok', 'film', 'indonesia']",dukung jumbo dukung kembang animasi indonesia dukung tingkat kualitas manusia indonesia kenal budaya cerita buku dongeng buwanyak pokok film indonesia
"['abis', 'nonton', 'jumbo', 'tuh', 'bilang', 'bangga', 'pakai', 'banget', 'film', 'animasi', 'sebagus', 'karya', 'anak', 'indonesia', 'woiii', 'orang', 'nonton']",abis nonton jumbo tuh bilang bangga pakai banget film animasi sebagus karya anak indonesia woiii orang nonton,"['abis', 'nonton', 'jumbo', 'tuh', 'bilang', 'bangga', 'pakai', 'banget', 'film', 'animasi', 'bagus', 'karya', 'anak', 'indonesia', 'woiii', 'orang', 'nonton']",abis nonton jumbo tuh bilang bangga pakai banget film animasi bagus karya anak indonesia woiii orang nonton
