userName;score;content
Pengguna Google;5;Rama dan baik
Pengguna Google;5;sangat membantu
Pengguna Google;1;kesel bgt pesanan yg gak sengaja ke klik ngga bisa dibatalin
Pengguna Google;5;bagus sekali
Pengguna Google;5;bagus
Pengguna Google;5;sangat membatu beraktifitas
Pengguna Google;5;makasi
Pengguna Google;5;Alhamdulillah sangt nyaman dan baik abang grab nya selama perjalanan 🙏🙏👍👍
Pengguna Google;5;okkk
Pengguna Google;1;lama dapat motor/mobil
Pengguna Google;5;bagus
Pengguna Google;5;pengemudinya siaga 👍
Pengguna Google;5;baik
Pengguna Google;1;mahal banget semuanya, grabfoodnya jg makin naik ongkirnya
Pengguna Google;5;baik
Pengguna Google;5;driver grab baik
Pengguna Google;1;saya langganan grab unlimited tapi sampe skrng tidak ada vocher diskon nya sangat sangat kecewa sudah bikin laporan belum juga da tanggapan nya
Pengguna Google;5;memuaskan
Pengguna Google;5;grab ok
Pengguna Google;5;pelayanan cepet dan tepat waktu
Pengguna Google;5;bagus dan banyak promo menarik
Pengguna Google;1;saat di pagaralam pesanan tidak pernah sampai
Pengguna Google;5;supir Bluebird keren baik ramah santun
Pengguna Google;5;Mantap
Pengguna Google;5;Bagus
Pengguna Google;5;Terimakasih Driver yang Aman dan terbaik
Pengguna Google;5;ok
Pengguna Google;5;good app
Pengguna Google;5;keren
Pengguna Google;5;ramah
Pengguna Google;5;sangat baik dan ramah
Pengguna Google;5;Keren Mantap
Pengguna Google;5;ok bgt
Pengguna Google;5;sangat mrmbantu
Pengguna Google;5;mempermudah banget
Pengguna Google;2;"sebenernya promo dibikin buat apa ya. hari ini perkara saya order untuk oma saya di tempat belanja,dan belanjaan benar2 tidak banyak (ibarat dipangku saja bisa),saya pesan grabcar yg promo,harga paling murah jarak pun tidak jauh.driver awalnya tanya bawa barang atau tidak,saya bilang bawa tp tidak banyak,driver malah menyuruh saya membatalkan dan dia bilang ""cancel aja bu,kalau bawa barang jgn pakai yg hemat"". yg padahal kita bisa kasih dia tip lebih nantinya."
Pengguna Google;5;mempermudah
Pengguna Google;5;mas dopir nya ramah .
Pengguna Google;5;baik, ramah
Pengguna Google;5;keren !!!
Pengguna Google;5;bagus
Pengguna Google;5;good aplication
Pengguna Google;3;masalahnya di pemesan driver :) padahal banyak driver disekitar tapi ga pernah diterima, udah bolak balik cari driver tapi ga diterima terima juga. ini driver emang gamau nerima uang kah?? tolong ditindak lanjuti driver seperti itu ya, tolong terima apa adanya :)
Pengguna Google;1;muncul sendiri. saya cari pencarian apk lain. malah muncul ini.
Pengguna Google;1;"tarif aja suka"" elu, masak driver gaboleh suka"", tolol amat lu gag memanusiakan driver, tolong bagi konsumen saya kasitau, ini aplikasi tarifnya sama seperti gojek, tapi potongan ke driver bener"" tidak manusiawi, bahkan sudah ada yg menyentuh 50%, saya driver suka heran nagih ke customer 22 ribu tapi yg masuk ke saya 12k, kalian kalau tetep menggunakan ini apk berarti juga sama saja tidak memanusiakan driver"
Pengguna Google;5;okee
Pengguna Google;5;bagus
Pengguna Google;5;membantu bgt
Pengguna Google;5;baik
Pengguna Google;5;Memuaskan dan sangat mudah
Pengguna Google;5;pelayanan anda menyenangkan dan memuaskan sekali
Pengguna Google;1;mau laporan hp tertinggal di mobil grab, caranya bagaimana yaa??
Pengguna Google;5;sangat membantu dan tepat waktu
Pengguna Google;5;great
Pengguna Google;1;semakin lama semakin banyak tingkah driver2 grab, ga like, buat driver2 yg ga niat buat antar penumpang, gausah kerja, kalian malah buat penumpang kali jadi kesusahan
Pengguna Google;4;petunjuk maps tidak sesuai
Pengguna Google;2;Taik kucing lah... aplikasi males diisi OVO.. susah bgt cek nomor profil, karna lupa nomor yg mana.. beda kaya app sebelah gojek-shoppe diklik profil langsung ketemu nomo profilnya jadi cepet mau isi ulang. najis pakai grab apalagi ovo kalau masih begini...
Pengguna Google;5;aplikasi yang sangat membantu ,
Pengguna Google;1;Makin kemari makin ngak jelas. uda kita order express. tapi pengemudi nya lelet. mau batalin juga kagak bisa. Kalau drivernya lama, kami seharusnya berhak cancel. ini masalah waktu.
Pengguna Google;1;Naik grab bike di map arah jalannya rute tol dan bayarnya rute tol, padahal saya aja memilih grab bike bukan grab car. Tolong dong di benahi bugnya sebelumnya saya aman aja naik grab bike sesuai rutenya tidak ke rute tol walau pakai grab bike, jangan mengecewakan pelanggan setia mu...!!
Pengguna Google;2;baik dah ramah
Pengguna Google;1;saya kecewa berat sangat berat dengan driver kajadian hari ini jam 11:33 tgl 06-10-25 istri saya pesan KENDARAAN MOTOR untuk bawakan barang,mksd saya klo ga bisa tinggal bilang dan cancel done,tidak usah dengan cara menghina seakan-akan istri saya ga ada otak saya warning ya saya udah kantongi nama dan plat nomor nya klo sampe ada apa² saya proses
Pengguna Google;5;good job
Pengguna Google;5;driver ramah
Pengguna Google;5;sangat membantu
Pengguna Google;5;pakai grab lebih mudah murah mewah driver sopan sabar dan baik👍🏼👍🏼👍🏼
Pengguna Google;5;aplikasi ternyaman untuk pesan makanan ataupun minuman👏
Pengguna Google;5;ok
Pengguna Google;5;mantap
Pengguna Google;5;drivernya jujur
Pengguna Google;5;trip menyenangkan
Pengguna Google;5;ok
Pengguna Google;2;titik lokasi kurang akurat
Pengguna Google;2;saya ga merasa berlanganan grab Unlimited .... tiba tiba saldo saya di ovo ilang... saya cek ternyata kepotong grab unlimited... jgan main potong dan sedot dana lah.. konfirmasi dulu... taik lah klau begini jadi males instal grab
Pengguna Google;5;mantap bagus sangat membantu
Pengguna Google;5;👍
Pengguna Google;1;bagus
Pengguna Google;5;good job
Pengguna Google;5;,👍
Pengguna Google;5;mantab
Pengguna Google;2;is the best, 👍🏼👍🏼👍🏼
Pengguna Google;5;sangat puas mengunakan grab
Pengguna Google;5;baik
Pengguna Google;5;👍👍
Pengguna Google;5;sangat baik
Pengguna Google;5;nyaman,
Pengguna Google;1;aplikasi gak bermutu, mau simpan alamat detail saja tidak bisa. padahal apl sebelah gampang.
Pengguna Google;5;baik
Pengguna Google;5;keren
Pengguna Google;5;sdh bagus dn sesuai
Pengguna Google;4;sangat baik
Pengguna Google;5;membantu sekali
Pengguna Google;5;tujuan sudah samapai dan sempurna
Pengguna Google;5;pelayanan baik
Pengguna Google;5;membantu bangetttt
Pengguna Google;5;cepat dan sigap
Pengguna Google;1;grab tolol.. hemat kok malah lama banget minimal dapet driver 15menit suru nunggu
Pengguna Google;5;sangat puas
Pengguna Google;5;gokil
Pengguna Google;4;mntp bnyk promonya gua jamin bisa bersaing dri gojek dan maxim krena mreka kgak prnah ad prmo kek grab😂😂😂🤣🤣🤣🥳🥳🥳
Pengguna Google;5;ok
Pengguna Google;1;harga sering berubah² dadi harga awal, pada saat diperjalanan juga sering berubah, yang awalnya cuman 10.000 jadi 12.000 kalo bikin aplikasi yang bener lah kocak, mending indrive! pasti harganya, aplikasi bodong
Pengguna Google;1;lama banget proses nya,hapus aja ni aplikasi
Pengguna Google;5;sangat baik
Pengguna Google;5;mantep
Pengguna Google;5;bagus rajin sopan
Pengguna Google;3;setiap mau di pake pasti mesti update dulu,, mana lama lagi instalnya, tidak semua yang mau pake aplikasi ini dalam kondisi tidak terburu-buru
Pengguna Google;5;mantab
Pengguna Google;5;sangat memuaskan
Pengguna Google;5;tepat waktu
Pengguna Google;5;mantap
Pengguna Google;5;luar biasa
Pengguna Google;5;Tetap semangat
Pengguna Google;5;sangat membantu
Pengguna Google;5;good
Pengguna Google;5;terbaik👍💯 sering pakai waktu kerja di Malaysia🇲🇾
Pengguna Google;5;mantap
Pengguna Google;5;oke
Pengguna Google;5;driver ramah
Pengguna Google;5;good 👍 job 💯
Pengguna Google;1;Baru tadi saya mesan grab car,udah nunggu nya lama chat saya nggak di balas si driver malah nge cancel pesanannya tanpa memberitahu saya dulu..kecewa saya
Pengguna Google;1;sudah lama saya berlangganan grab food terutama baru kali ini saya dapat driver etika kurang baik driver marah marah padahal kurang dari 10 menit sejak dia sampai saya lihat di history dia tlf mau saya angkat tidak ada tombol hijau, saya turun sampai bawah marah2 dikira saya ga angkat tlf A-8EUKFDEWWBNEAV cukup dan terakhir kalinya
Pengguna Google;5;terbaik
Pengguna Google;5;ramah tamah
Pengguna Google;5;nyaman
Pengguna Google;5;bagus
Pengguna Google;1;aplikasi bikin mood jelek, dibatalin gak bisa driver ditungguin malah gk jelas di tlfn ga diangkat di chat ga dibalas
Pengguna Google;1;Pesanan terlalu lama saya menunggu 1 jam. Saat di cek pesanan masih dibuat tetapi waktu menghubungi layanan, tertera bahwa pesanan sudah mendapat driver. Aneh sekali Aplikasi ini
Pengguna Google;5;Apaan gw pesen makanan gak di kirim , nggak bisa chat pengemudi, harusnya saya yang bisa pencet SELESAI
Pengguna Google;5;bapaknya ramah. tepat waktu
Pengguna Google;5;sangat puas
Pengguna Google;5;baik kata temen saya...aplikasinya pake punya saya
Pengguna Google;4;ok sip
Pengguna Google;5;mantaap
Pengguna Google;5;sesuai wkt. puas pelayanan
Pengguna Google;5;terbaik
Pengguna Google;5;thanks you
Pengguna Google;3;👎
Pengguna Google;5;sangat baik
Pengguna Google;5;layanan memuaskan
Pengguna Google;5;pelayanan sangat bagus, drivernya alhamdulillah baik 👍
Pengguna Google;5;sangat ramah
Pengguna Google;5;Oke
Pengguna Google;5;cepat yujuan
Pengguna Google;5;gampang pesan
Pengguna Google;5;Hallo Grabe. mohon dibantu jika Grabe setelah melakukan perjalanan. berikan list perjalanan yg bisa di download.
Pengguna Google;5;baik ramah
Pengguna Google;1;kalo pesen hemat, lelet bgt. entah gimana sistemnya. kyknya sengaja ditunda sama grab klo pesen hemat, jd pesanan gk langsung masuk ke merchant. di awal di kasih keterangan waktu tunggu 30 menit. tp ngaret sampe 1 jam
Pengguna Google;5;good
Pengguna Google;5;jossss
Pengguna Google;3;mantep
Pengguna Google;1;buruk!!!! udah pesan makanan dengan estimasi 40 nenit di menit 28 di batalin sendiri,padahal mesan buat orang sakit,udah rela nunggu stengah jam dan ini balasannya,REDFLAG
Pengguna Google;3;oke
Pengguna Google;5;terimakasih
Pengguna Google;5;tetap terbaik...
Pengguna Google;5;tarif ny naikin dong kasian driver
Pengguna Google;5;Bagus Sangat Membantu :)
Pengguna Google;2;berisik iklan lu
Pengguna Google;5;mantap
Pengguna Google;5;mantap
Pengguna Google;5;sipp dahh
Pengguna Google;5;kasih murah onkirnya pls tutututu :3
Pengguna Google;1;byk aturan
Pengguna Google;5;mantab
Pengguna Google;5;selama aku pakai grab nggak ada kendala paling lama nyari drivernya doang terus banyak promo juga jadi nyaman pakainya dan hemat lebih ekonomis dan aku suka banget pakai fitur grabfood pokoknya tingkatin lagi pelayannya good job
Pengguna Google;5;baik
Pengguna Google;5;banyak diskon menarik
Pengguna Google;5;driver nya Ramah... perjalanan Lancar👍
Pengguna Google;5;sangat puas
Pengguna Google;5;pertahankan pelayanannya. kkonsumen
Pengguna Google;1;kenapa ya driver grab car dengan gocar lebih cepat gocar rsponsif y jarak sama harga malah jlebuh murah gocar selisih 5ribu butuh waktu menunggu sampai 20menit sampai akhirnya cari dengan gocar jujur soal responsif gocar lebih baik dan murah dri grabcar
Pengguna Google;1;cuma ggra macet sdkit masa di cancel aneh bangettt aplikasi ga rekomendasi
Pengguna Google;5;baru nyoba
Pengguna Google;5;mantap
Pengguna Google;5;pelayanan baik datang tepat waktu.
Pengguna Google;1;lagi sampah banget ini, driber pada jauh
Pengguna Google;1;ALAMAT GA PERNAH JELAS
Pengguna Google;5;cepat dan ramah
Pengguna Google;1;iklan game isinya ini mulu sebel
Pengguna Google;4;layanan cepat, respon drivernya juga oke
Pengguna Google;1;"INI KENAPA KOK SUPERBANK SAYA TIBA2 TDK BISA DIGUNAKAN KATANYA ""PERANGKAT TIDAK KOMPATIBEL"" LAH DRI DLU SAYA MAKE HP INI BYAR PAKE SUPERBANK KOK TIBA2 GABISA YA , TOLONG BUG ATAU EROR SEPERTI INI SEGERA DITANGANI SAYA SERING BAYAR PAKE SUPERBANK TP INI KOK TIBA2 GAK BISA"
Pengguna Google;5;aplikasi cepat terbaik
Pengguna Google;5;terimakasih..!
Pengguna Google;5;Mantulll...
Pengguna Google;5;bagus
Pengguna Google;5;orangnya ramah baik
Pengguna Google;5;sangat bagus
Pengguna Google;1;ongkirnya sekarang naik drastis beh
Pengguna Google;5;jossss
Pengguna Google;5;sempurna
Pengguna Google;5;membantu
Pengguna Google;5;baik
Pengguna Google;5;sopan
Pengguna Google;5;top
Pengguna Google;5;sangat membantu sekali
Pengguna Google;5;puas
Pengguna Google;5;Keren sopir taksi nya ramah serta ,,,enak mengemudi nya
Pengguna Google;5;oke
Pengguna Google;5;hay, ini kok ga ada di HP ku ya apk nya pdhl. udh diinstal tiba2 ga ada di HP tp status terinstal
Pengguna Google;2;sekarang ongkirnya mahalll bangett ngga kaya dulu
Pengguna Google;5;grab the best
Pengguna Google;5;pelayanan publik yg terbaik
Pengguna Google;5;bagus ramah oke
Pengguna Google;5;sangat ramah care pada customer disabilitas tuna netra seperti saya
Pengguna Google;5;pengemudi x baik n ramah
Pengguna Google;4;ada yg aneh menurut saya,masa dari rumah ke sekolah 9,5k sedangan dari sekolah ke rumah 10k 😅
Pengguna Google;5;baik
Pengguna Google;5;sangat bagus
Pengguna Google;1;marahal
Pengguna Google;5;oke
Pengguna Google;5;driver ramah
Pengguna Google;5;GRAB TETAP DI HATI
Pengguna Google;5;baik aman terkendali
Pengguna Google;1;udah sering pesan grab hemat yg 7500, tiba² sekarang pesan grab hemat 7500 pas sudah sampe tujuan, tiba² dipinta oleh aplikasinya 12.000, ga lagi² deh, kalo udah sekali gini pasti ntar gitu, kecewa. uninstallllll
Pengguna Google;2;lama dapat pengemudinya
Pengguna Google;4;terpercaya
Pengguna Google;5;ramah dan nyaman
Pengguna Google;3;sesuai kebutuhan
Pengguna Google;3;FORCE CLOSE GJLS APK NYA
Pengguna Google;3;lambat
Pengguna Google;5;mantap
Pengguna Google;5;puas dengan pelayanannya
Pengguna Google;5;bagus
Pengguna Google;5;very good lah
Pengguna Google;5;sip lah, semoga tetap berjaya bersama ummat tegakkan syariah! Allahu Akbar!
Pengguna Google;1;penipu buat iklan 1 rupiah taikk
Pengguna Google;5;pelayanan sangat baik
Pengguna Google;5;cukup nyaman
Pengguna Google;5;cara pakainya simple👍👍👍
Pengguna Google;5;mantep
Pengguna Google;5;baik
Pengguna Google;1;rute penjemputan GK tepat... tolong di perbaiki...
Pengguna Google;5;mntap bnget
Pengguna Google;5;bagus
Pengguna Google;5;sangattt Nyaman cepat saat di gunakan aplikasi nya 👍
Pengguna Google;5;bagus
Pengguna Google;5;oke banget
Pengguna Google;1;Hello Grab, aku pelanggan setia bangettt loh terbilang sering pakai apk grab, entah pesan makanan/ojol/paket dll. Agak di buat kecewa dengan layanan pengembalian dana langsung jika pesanan dibatalkan sepihak. Kenapa sekarang dana nya gak langsung kembali ke rekening? kenapa harus nunggu?. Biasanya langsung loh ya.
Pengguna Google;1;permisi min cuma nau kasih saran aja.banyak driver sekarang itu kalo kita màkin baik malah di sepelekan seperti contohnya tadi, udh terlambat dalam penjemputan dan itupun belagu gitu bukannya minta maaf mala minta rokok alasanya telat belum isi bensin, sengaja aku kasih uang besar malah nyepelein kaya kaga ada kembalian kaya mau minta uang tambahan gitu lah. intinya untuk kedepannya mohon di evaluasi lagi min para driver untk daerah krian Mojokerto dan sekitarnya untuk identitas driver masih ada
Pengguna Google;5;sangat membantu.. apalagi dlm keadaan darurat waktu
Pengguna Google;1;tolong tindak yaa. saya pesan makanan udah 2 jam tp gada keterangan dari pihak resto atw driver nya.
Pengguna Google;1;sulit untuk cancel pesanan
Pengguna Google;5;good
Pengguna Google;5;mantap,cepat respon,terbaik👍
Pengguna Google;5;👍👍👍👍
Pengguna Google;5;sangat baik
Pengguna Google;1;mau cancel ribet harus chat dengan cc, butuh cepat di tunggu 15menit lebih gak dateng2 mobilnya.. mohon di perbaiki layanannya..
Pengguna Google;1;tdk bs dr hp saya
Pengguna Google;5;ramah
Pengguna Google;1;grab ini selalu muncul di iklan capcut . gak sekali dua kali tapi tiap mau upload selalu muncul , tolong dong saya nih mau bikin capcut bukan mau pesan makan atau jasa dll😮‍💨
Pengguna Google;5;Baik
Pengguna Google;5;Aplikasi Yang Sangat Bagus
Pengguna Google;1;driver nya udah pada belagu, gk ada yg mau ambil orderan GrabFood. klo udah pada kaya gk usah jadi driver ojol
Pengguna Google;4;kurang puas dikit.....
Pengguna Google;4;ini diskon 70% hilang kah?? tolong balikin ya
Pengguna Google;5;tepat waktu
Pengguna Google;5;ramah dan amanah
Pengguna Google;1;promonya akal-akalan
Pengguna Google;5;"Saya penguna grab baru mudah""an layananya memuasak,TQ"
Pengguna Google;1;kecewa banget,udh nunggu lama malah di cancel driver
Pengguna Google;5;bagus
Pengguna Google;5;baik
Pengguna Google;5;sangat ramah
Pengguna Google;5;semuanya baik, bersih, sopan n tepat waktu.
Pengguna Google;5;"alhamdulillah dapat ibu"" baik hati love sak kebun aku udah ketat ketir takut kirain cowok ternyata ibu"" aamiin di anterin sampai kos.. padahal ketikan ku salah"
Pengguna Google;5;sangat bagus
Pengguna Google;5;ok
Pengguna Google;5;Alhamdulillah perjalanan jd mudah & lancar
Pengguna Google;5;tepat waktu
Pengguna Google;5;ok
Pengguna Google;5;bagus sekali
Pengguna Google;5;cepat
Pengguna Google;5;mnatp
Pengguna Google;4;sudah bagus, tapi syg banget tidak bisa pilih driver perempuan
Pengguna Google;3;grab sekarang dapat driver jauh mulu, padahal saya selalu pake grab krn dapatnya driver yg deket. Jadinya butuh waktu makin lama utk menunggu, tolong dikembalikan seperti dulu dapatmya driver terdekat
Pengguna Google;5;bisa hantar kemana sahaja
Pengguna Google;5;Ramah dan Sopan
Pengguna Google;5;cepat waktu d tujuan
Pengguna Google;1;Google Maps lu ngaco.
Pengguna Google;5;antapp
Pengguna Google;5;terimakasih dgn adanya aplikasi ini perjalanan jadi mudah
Pengguna Google;5;Jaya teruss
Pengguna Google;5;sangat puas
Pengguna Google;5;keren
Pengguna Google;5;sangat membntu
Pengguna Google;5;terbaik
Pengguna Google;4;lezatnya ALHAMDULILLAAH😁
Pengguna Google;1;mahao
Pengguna Google;5;terimakasih bapak
Pengguna Google;1;Untuk pengemudinya etika nya jelek.
Pengguna Google;5;mantap
Pengguna Google;5;UX yang ditampilkan bikin ribet.... pada pilihan menu kolom grabfood, penghapusan history, mohon maaf ini bukan kritik hanya masukan. Saya masih tetap menggunakan aplikasi ini sejak tahun 2021.
Pengguna Google;1;saldo OVO saya terpotong.padahal saya tidak memberikan tip ke pengemudi. sudah dilaporkan ke pihak grab, dalam waktu 3x 24 jam saldo OVO dijanjikan kembali. tapi sampai saat ini saldo OVO tersebut tidak masuk juga.
Pengguna Google;5;terbaik
Pengguna Google;5;👍👍👍
Pengguna Google;4;bagus 👍
Pengguna Google;5;ok
Pengguna Google;5;sopan,senyum,salam,ramah,komunikatif, sangat membantu, utamanya kalau konsumennya Lansia. Dapat dipercaya.Terima kasih
Pengguna Google;1;tolong perbaiki lagi sistemnya,untuk pembatalan 2 pihak(konsumen dan pihak resto) atau diadain fitur chat konsumen dan pihak resto untuk konfirmasi. udah lama nunggu ternyata tidak jadi. buang buang waktu saja sampai Berjam jam. lama lama pasti grab tidak ada lgi peminatnya KLO begini terus.
Pengguna Google;5;sudah bagus di pertahankan dan tingkatkan lagi
Pengguna Google;5;terimakasih sudah membantu pelanggan graab
Pengguna Google;5;oke
Pengguna Google;1;promo nggak jelas!!! 🐽🐽🐽
Pengguna Google;5;baik
Pengguna Google;5;terimakasih sudah sampe tujuwan
Pengguna Google;5;awesome
Pengguna Google;5;saya suka
Pengguna Google;5;keren
Pengguna Google;5;top bnget diskon promo nya
Pengguna Google;5;bagus
Pengguna Google;5;sangat memuaskan
Pengguna Google;5;pelayanan sangat baik
Pengguna Google;1;lama, telat setengah jam
Pengguna Google;1;gabisa login
Pengguna Google;5;solusi cepat...
Pengguna Google;5;grab memang ok
Pengguna Google;5;bagus
Pengguna Google;2;nih k. hyung hati ncnhht
Pengguna Google;5;banyak promo.. kalau misal Nemu pengemudi yang ramah juga happy..
Pengguna Google;5;baru coba
Pengguna Google;5;bagus
Pengguna Google;4;baik
Pengguna Google;5;supir ramah
Pengguna Google;5;layanan sangat baik
Pengguna Google;5;bagus banget
Pengguna Google;5;all oc
Pengguna Google;5;baik
Pengguna Google;5;Good
Pengguna Google;5;bgus
Pengguna Google;5;sangat kooperatif, humble
Pengguna Google;1;argo nya ke murahan kasian driver nya, potongannya terlalu besar.
Pengguna Google;5;tepat waktu ramah terimakahs
Pengguna Google;5;keren
Pengguna Google;5;biar bintang yg berbicara
Pengguna Google;3;apk yg membantu dlm keadaan darurat beli makan. tapi tlong ditambahin fitur cancel untuk driver bagi pembeli. agar bisa cancel driver yg ambil makanan minta tambahan biaya. hari ini saya pesan makanan. driver minta tambahan parkir. sya minta nota parkirnya karna sya mau klaim di kantor sy, ttapi driver marah² tdk ada nota parkir alasannya karna parkir liar dan dia ambilnya pakai mobil. dengan sangat untuk grab.. mohon ditambahin fitur cancel bagi pembeli. guna menghindari driver² yg seperti ini
Pengguna Google;5;tercepat dan terpercaya
Pengguna Google;5;Ok
Pengguna Google;5;sangat baik orngx ramah
Pengguna Google;4;sangat membantu
Pengguna Google;5;layanan yg sngt bagus
Pengguna Google;3;pesen grabfood lama bgt pesen 10,20 diaplikasi tertis 1,50 pesen 11mnt dgn harga lebih mahal dtgnya trep 1 ½ jam
Pengguna Google;5;terbaik
Pengguna Google;5;mantap
Pengguna Google;1;susah di downlod
Pengguna Google;5;bagus pelayanan nya
Pengguna Google;5;oke
Pengguna Google;4;cukup membantu
Pengguna Google;3;Loading nya lama + kadang error, padahal sudah memakai data.
Pengguna Google;1;kalau jamnya molor minimal ada kompensasi lah, udah molor lebih 2 jam gk ada kompensasi apa apa
Pengguna Google;1;asli sampah ada fitur qris percuma tidak bisa di gunakan, bodoh sistemnnya yang bagian pembuat coding nya asli sampah Verif sampai jutaan kali percuma saja
Pengguna Google;5;ok
Pengguna Google;5;Mantap pelayanannya, terimakasih.
Pengguna Google;5;bagus
Pengguna Google;1;sub tiba2 saldo kepotong
Pengguna Google;1;Biasa grabfood sehari 5 kali. sekarang stop no grabfood. tobat, karena diskon 70% dihilangin grab tiba2. Sudah ga mau ikut grabunlimited lagi
Pengguna Google;1;kapok pesan order makanan disini, terlambat hampir 1jam 1/2. ganti aplikasi aja
Pengguna Google;5;terimakasih
Pengguna Google;5;harganya terjangkau, kualitas baik banget.. recommended deh
Pengguna Google;5;Cepat pengiriman
Pengguna Google;5;saya suka
Pengguna Google;5;bagus
Pengguna Google;5;bagusss
Pengguna Google;3;cari titik alamat tidak pada tempatnya
Pengguna Google;5;sangat baik
Pengguna Google;5;Alkhamdulillah perjalanan jadi mudah
Pengguna Google;5;sangat puas
Pengguna Google;5;sangat Bagus Driver nya ramah dan the best
Pengguna Google;5;Saya tambah bintang lima, karena kode QR saya sudah berfungsi dengan baik.. Terima kasih Grab Merchant
Pengguna Google;5;aman dan terpercaya
Pengguna Google;5;nyaman
Pengguna Google;1;gabisa login atau daftar malah muncul tulisan mulu tolong dong min kasih bantuannya ni buat aplikasinya yg malah eror kayak gini
Pengguna Google;5;mantap pelayanannya
Pengguna Google;5;keren mantap ramah
Pengguna Google;5;ramah
Pengguna Google;5;mantap
Pengguna Google;4;mahal kali pesan makanan
Pengguna Google;5;ramah dan baik
Pengguna Google;5;mantap
Pengguna Google;1;sumpah gofood ga jelas gue pesen makan jam 21.30 di chat sma ojolnya yg namanya agus motor vario f 4050 fdj di jam 22.18 katanya pesenan akan diantar setelah selesai disiapkan ya ka dan alamat udah sesuai lah di 22.26 kenapa ojolnya ganti jadi anggi pangestu sukma motor pcx160 f 3007 fjk tiba2 ngechat bang jangan ngerjain malah gue dibilang mau nipu dengan alesan dia liat gat kontak apaan yg jelas bukan no gue yg di screen sumpah tolot bilang aja lu malea nganterin pesenan orang woy.. tolol
Pengguna Google;5;bagus banget
Pengguna Google;5;sangat membantu perjalanan
Pengguna Google;1;Sudah install berapa kali masih tidak bisa, tautkan dana dan ovo sering error. Sudah ganti device masih tetap sama
Pengguna Google;4;on time
Pengguna Google;2;Makin lama Grab makin semena² kasih biaya. Semakin mahal pesan di Grab. Banyak banget dibebankan biaya. Biaya jasa, Biaya aplikasi, Biaya kemasan, belum lagi Biaya antar yang semakin lama semakin besar. Bohong aja tulisannya Biaya ongkir gratis, begitu kita mau pesan, tetep aja dikenakan ongkir. Sudah banyak keluhan driver di Grab. Khususnya Driver Grabcar. Kasihan Grab memeras para drivernya dengan potongan 40%. Bener² Grab lintah darat banget!
Pengguna Google;2;tolong perbaiki pesanan grab foodnya - kasih waktu untuk cek kembali orderan sblm di proses. ini tiba² tampilan berubah langsung proses makanan. eeh busettt. malah ga bisa batal. padahal baru aja 1-5 detik.
Pengguna Google;5;keren
Pengguna Google;5;Alhamdulillah layanan cepat
Pengguna Google;5;👍
Pengguna Google;5;sangat bagus sekali nak tengok bola
Pengguna Google;5;𝗼𝗸
Pengguna Google;5;oke
Pengguna Google;5;Service sangat baik. Mantaaap...
Pengguna Google;1;🤡🤡
Pengguna Google;5;driver, ramah asik diajak ngobrol
Pengguna Google;5;ok
Pengguna Google;5;good
Pengguna Google;3;Di coba dulu
Pengguna Google;1;apaan isi nya driver gk bermutu masa sudah di bayar pake ovo makanan gk datang dan mala di peribet
Pengguna Google;5;sangat baik
Pengguna Google;5;Bis update Gak bisa masuk ... Malah kek daftar lagi
Pengguna Google;5;ok
Pengguna Google;5;terbaik
Pengguna Google;5;siippp
Pengguna Google;5;keren
Pengguna Google;5;mantap
Pengguna Google;5;Bgus
Pengguna Google;5;kerren
Pengguna Google;5;ramah sekai
Pengguna Google;1;tololllll, masa cancel aja kena biaya kompensasi drivernya yg bermasalah malah customer yg bayarrr, makanya kebanyakan driver jdi pada males
Pengguna Google;5;good aplikasi
Pengguna Google;1;penipuan promo
Pengguna Google;5;good
Pengguna Google;5;Banyak discount, selalu menjaga nama baik customer. Mudah2an bisa mempertahankan, hati2 untuk menunjuk agen atau kerjasama dengan perusahaan yg tidak bisa dikendalikan. Kadang malah merusak hal yg sdh dibangun perusahaan
Pengguna Google;5;Yg mager keluar rumah, Fixs kalian harus download apk ini, Apk nya mudah dan cepet banget proses nya
Pengguna Google;5;pelayanan bagus nyaman
Pengguna Google;5;oke sampai 3 oktober 2025 16:14
Pengguna Google;5;top global
Pengguna Google;2;tadinya saya sudah uninstal grab lumayan lama, dan sekarang instal lagi karena butuh. waktu mau pesan ojek motor, siatemnya kok ribet banget ya. saya sampai benar2 gak paham saking membingungkan. halaman penuh tulisan, tapi gak ada instruksi jelas mengenai yang harus saya lakukan. kayaknya bakal saya uninstal lagi ini. àplikasi kok membingungkan.
Pengguna Google;5;terima kasih
Pengguna Google;5;cukup membantu
Pengguna Google;5;sangat baik
Pengguna Google;5;keren
Pengguna Google;5;keren
Pengguna Google;5;mantap apk grab untuk saya gk punya mobil terima kasih grab tetap jaya dan maju trus
Pengguna Google;5;pengemudi nya membantu
Pengguna Google;5;keren
Pengguna Google;5;sangat mantab dan nyaman
Pengguna Google;4;tepat waktu
Pengguna Google;5;praktis nyaman
Pengguna Google;5;thankyou
Pengguna Google;5;mantap
Pengguna Google;5;grab sangat membantu kami kaum lansia⁹
Pengguna Google;5;hebat
Pengguna Google;5;Sangat membantu perjalanan saya..
Pengguna Google;5;alhamdulilah allah berikan smw kemudahan
Pengguna Google;5;baik'
Pengguna Google;5;baik
Pengguna Google;5;sangat bagus
Pengguna Google;5;alhamdulillah aman
Pengguna Google;5;baik
Pengguna Google;5;tepat waktu
