MBl,BEl,VEp,REs,OGp,RMl,BLs,PFv,PFs,CPt,Family
12.0,3.296095887,0.531463065,0.393435996,0.265731533,0.495781774,0.666096322,0.272037174,0.182847777,2.597705696,Cichlidae
50.0,4.256717134,0.549781474,0.384180255,0.563990263,0.503426283,0.485745109,0.563990263,0.163083928,2.706171542,Mugilidae
43.0,4.076522054,0.552255315,0.571636146,0.612738565,0.248317272,0.424307539,0.319751575,0.185787999,4.097104898,Alestidae
55.0,4.240684742,0.568704833,0.492690567,0.499957289,0.336790811,0.49083423,0.343720636,0.165417775,2.009604779,Alestidae
40.0,3.981876547,0.500066728,0.539197028,0.427596049,0.577892251,0.427298885,0.307383372,0.174043573,2.423799865,Alestidae
60.0,3.992000698,0.500231523,0.453287253,0.500231523,0.443980068,0.417480354,0.303148047,0.157260532,3.016699154,Alestidae
21.0,3.651851572,0.573115398,0.399987254,0.596338379,0.64006564,0.473874146,0.29617606,0.221624292,4.01278778,Alestidae
6.0,3.070807589,0.511795443,0.58153885,0.527600782,0.399334961,0.488173735,0.18896955,0.196548884,3.186049899,Alestidae
8.0,3.738442206,0.498577802,0.694431916,0.498577802,0.576202386,0.4751505,0.136774533,0.168171431,2.00002651,Alestidae
6.2,2.85035607,0.469460686,0.502961766,0.547236263,0.402230036,0.543688484,0.180557828,0.139198632,5.150178444,Alestidae
8.0,2.449690245,0.497067671,0.436804928,0.520734765,0.538115504,0.420152314,0.213096503,0.197549354,3.10948962,Alestidae
10.0,2.963463003,0.529463122,0.450705157,0.566224625,0.47845935,0.522058245,0.198665242,0.215678962,4.100086771,Alestidae
6.45,3.126689416,0.508085882,0.47187193,0.660195135,0.281426713,0.532234021,0.20065987,0.192662706,4.399989229,Alestidae
6.0,2.774751085,0.47350975,0.52631521,0.559526675,0.290810037,0.560853811,0.170848688,0.230342278,3.264593072,Alestidae
4.35,2.550594902,0.474741409,0.51508908,0.443646846,0.304887286,0.46636898,0.151827097,0.185780649,3.697397227,Alestidae
8.0,3.787308824,0.394639808,0.656833032,0.566498347,0.436766905,0.461474189,0.414057108,0.126669912,2.33008692,Poeciliidae
7.0,3.271515712,0.607777329,0.611111111,0.607777329,0.323944444,0.351915332,0.607777329,0.16949767,2.103549451,Poeciliidae
22.416,4.326734121,0.509504036,0.397028805,0.264387648,0.134667725,0.515732834,0.333313838,0.126861183,2.053881396,Cyprinidae
18.516,4.022324151,0.488272515,0.401464121,0.232859829,0.209298188,0.499860236,0.313948465,0.147507842,2.522462562,Cyprinidae
15.016,4.405505221,0.615405054,0.364123034,0.478305922,0.326320733,0.565799612,0.339107793,0.17145528,2.201026094,Cyprinidae
18.4,4.01552926,0.50492152,0.505341824,0.43136832,0.287300668,0.465706219,0.323565455,0.188057267,1.263577657,Cyprinidae
19.316,4.59046842,0.454249856,0.463808956,0.377315704,0.559413374,0.583329334,0.260090708,0.130043284,2.291661739,Cyprinidae
6.0,3.832728166,0.517462155,0.378741971,0.517462155,0.346503454,0.578926134,0.298330088,0.16279405,2.389117477,Goodeidae
5.0,4.091365215,0.464895969,0.440296568,0.517525701,0.297194833,0.573795656,0.272060629,0.139966812,2.142811933,Goodeidae
5.0,3.828770241,0.528386551,0.5,0.577217598,0.247209302,0.699096053,0.382064122,0.170619958,2.468953125,Goodeidae
4.6,5.597553669,0.692987712,0.400360144,0.676810726,0.40183502,0.659175437,0.433455047,0.153501739,2.341149786,Eleotridae
12.0,2.625831636,0.540267548,0.29492101,0.449033379,0.223313155,0.385964412,0.44551451,0.18359873,1.790675085,Goodeidae
8.0,2.930544611,0.375151492,0.5,0.331559812,0.422213483,0.483687766,0.255430618,0.175252073,2.063641691,Goodeidae
12.0,3.404385165,0.463280492,0.608695652,0.551652893,0.433826087,0.507338019,0.345658951,0.147160968,2.456974583,Goodeidae
6.5,3.044025157,0.371069182,0.535477036,0.377358491,0.321068606,0.439295597,0.270440252,0.147121901,2.265546439,Goodeidae
6.0,3.792408207,0.382791843,0.549819663,0.449500834,0.360478995,0.537732229,0.368531942,0.110680648,2.332108291,Goodeidae
8.0,2.94476666,0.50343786,0.531042857,0.579339738,0.187985714,0.482748633,0.289731937,0.10817096,2.188180973,Goodeidae
8.0,3.305445291,0.648240299,0.4,0.629845587,0.219977778,0.427342311,0.457617139,0.135791651,1.930389375,Goodeidae
40.0,3.965309536,0.624851795,0.422086748,0.586064533,0.680771537,0.529619749,0.231167429,0.150029767,2.618601847,Clupeidae
51.0,3.570972354,0.629230749,0.360366204,0.57916327,0.760246464,0.535643181,0.250003341,0.141479076,3.29356842,Clupeidae
83.0,3.910500536,0.531244891,0.386758926,0.425779382,0.779108774,0.546883987,0.144566277,0.158360041,3.053753725,Clupeidae
50.0,3.794577156,0.652789513,0.39763413,0.642865555,0.737591048,0.561015951,0.18814041,0.146598491,2.570926861,Clupeidae
60.0,3.626264914,0.584315807,0.36249818,0.546593042,0.866203692,0.471669221,0.192536818,0.1380103,3.533629851,Clupeidae
39.0,3.967715852,0.571431389,0.398685394,0.52948369,0.744037169,0.460556936,0.212420621,0.132018967,3.227885274,Clupeidae
52.0,4.093582164,0.592348543,0.356489331,0.540559041,0.686115171,0.514660529,0.209181448,0.127294844,2.737377378,Clupeidae
60.0,3.296454284,0.665896041,0.384977755,0.665896041,0.6286037,0.456086896,0.275201347,0.158885736,2.846188303,Clupeidae
40.0,3.746848258,0.608067173,0.371959829,0.645928247,0.679863283,0.608870676,0.199791089,0.127512792,2.666674614,Clupeidae
76.0,3.531895272,0.552868003,0.351030888,0.507560017,0.813165729,0.492453578,0.181367895,0.163029455,3.793900818,Clupeidae
24.6,3.657398926,0.629749595,0.440233491,0.563817703,0.746442904,0.502165486,0.246432995,0.155051745,2.504639616,Clupeidae
16.0,2.635431844,0.566065417,0.436286501,0.374737477,0.524761791,0.587418982,0.364909813,0.240668789,2.831992344,Cichlidae
13.0,2.544147979,0.649786906,0.323611876,0.474196178,0.443348356,0.636120427,0.383449227,0.292961484,1.467340256,Cichlidae
20.1,2.49674104,0.568433132,0.281496351,0.378950388,0.531305365,0.619308144,0.336933708,0.351080514,3.714268863,Cichlidae
15.0,2.672004817,0.558285089,0.286987575,0.33623166,0.545465397,0.555324156,0.407338253,0.141313674,2.675224209,Cichlidae
12.4,2.382543521,0.624230366,0.289858183,0.406776417,0.451683393,0.64850122,0.351508269,0.243890717,2.258639614,Cichlidae
14.0,2.957295226,0.563259097,0.275182482,0.512565362,0.566399426,0.694731942,0.300562802,0.196960667,2.111666169,Cichlidae
12.3,2.530070848,0.578012645,0.318891382,0.448346342,0.571516323,0.646520593,0.340649391,0.202212576,2.47827424,Cichlidae
12.28,6.34378125,0.75,0.092307692,0.59375,0.4001236874,0.677083333,0.208333333,0.171559089,1.360655738,Aspredinidae
17.0,7.102906509,0.606110205,0.152730942,0.498572721,0.67509417,0.622863272,0.139767166,0.143702485,1.3059536646,Bagridae
8.0,1.950203547,0.518840219,0.386792453,0.336837204,0.280490566,0.488697713,0.399574925,0.253051382,1.96969697,Cichlidae
10.0,2.124786559,0.495367968,0.263888889,0.353770247,0.189548611,0.679238875,0.316067773,0.228828817,2.515671875,Cichlidae
9.0,2.014555228,0.489741166,0.32,0.344480089,0.344368,0.596721374,0.326836231,0.239509011,2.805003869,Cichlidae
10.0,2.021043522,0.473521466,0.269267546,0.343007303,0.278781794,0.551838406,0.278831947,0.215820914,2.174733373,Cichlidae
2.0,8.155857143,0.513149351,0.687498489,0.331168831,0.598053512,0.805980519,0.38361039,0.0895107446,1.5460692762000001,Engraulidae
8.0,2.758243586,0.510690673,0.496479313,0.604274606,0.555532408,0.598802445,0.307522142,0.230217237,2.792177326,Ambassidae
8.0,2.568128455,0.366164457,0.518987342,0.441972802,0.403873418,0.483050433,0.263445923,0.220915615,3.034534483,Ambassidae
15.0,2.65600737,0.476668142,0.66245121,0.484044391,0.580640125,0.582311548,0.348902048,0.249915566,2.405202432,Ambassidae
8.2,2.685642975,0.51252602,0.469598112,0.551248459,0.471263969,0.596816454,0.391801903,0.199581217,2.668696463,Ambassidae
10.0,2.945556899,0.458663825,0.599960003,0.549329453,0.463980179,0.614908487,0.354744386,0.171587615,2.440830438,Ambassidae
16.0,2.664227505,0.573390622,0.624577055,0.62692084,0.521583366,0.53419517,0.375787255,0.256177433,2.482470264,Ambassidae
12.0,2.34813587,0.511331522,0.561313146,0.554146739,0.430338192,0.57611413,0.392951087,0.22611137,2.859546875,Ambassidae
10.2,2.282206593,0.559781829,0.610619469,0.559781829,0.459238938,0.540643988,0.368680924,0.192973225,2.777891254,Ambassidae
9.0,1.947278196,0.365096309,0.471024679,0.392857993,0.461561871,0.547670257,0.294077031,0.262492919,2.697697674,Ambassidae
10.0,2.724461056,0.430526243,0.527202703,0.499904068,0.368851351,0.567915826,0.338685045,0.117670423,2.660641509,Ambassidae
10.3,2.796746846,0.56415598,0.621907731,0.609711176,0.415367708,0.615133099,0.346513344,0.234078868,2.270106564,Ambassidae
9.0,2.982196484,0.587848269,0.532238733,0.620888678,0.491976681,0.55981734,0.364069859,0.198646116,2.282038237,Ambassidae
14.0,2.621895124,0.610616375,0.532179833,0.663449862,0.512310311,0.648666053,0.418307268,0.254364912,2.164255199,Ambassidae
6.5,2.940646586,0.574297189,0.467105263,0.630522088,0.237664474,0.610441767,0.417670683,0.191599258,3.126213592,Ambassidae
8.0,4.400069816,0.647256252,0.265159725,0.476351511,0.491877633,0.687869763,0.153112466,0.201837114,2.070849596,Cobitidae
6.0,4.058527864,0.488159776,0.344220769,0.286181694,0.165754326,0.660475499,0.112864356,0.173160189,1.932834366,Cobitidae
30.5,2.477976742,0.548968334,0.459385346,0.460656986,0.59788879,0.528989972,0.29164625,0.18301264,1.749083901,Centrarchidae
36.0,2.543965261,0.536927797,0.309090909,0.449108101,0.585854545,0.554131047,0.359283458,0.191291089,2.83569368,Centrarchidae
27.9,2.330857295,0.587364304,0.367579863,0.483281804,0.581996417,0.490719796,0.258364037,0.180252491,2.21739256,Centrarchidae
43.0,2.514466546,0.524442688,0.385614211,0.417820293,0.497698274,0.607382193,0.342235628,0.196628382,2.313312287,Centrarchidae
7.3,6.934632612,0.505982754,0.124807249,0.351889292,0.218945455,0.537511707,0.296776392,0.124629758,1.669752951,Amblycipitidae
9.0,5.7703,0.463775,0.234411765,0.280625,0.445411765,0.425,0.125,0.074922448,2.590152874,Amblycipitidae
12.5,5.647149977,0.458935377,0.096454545,0.324468456,0.415227273,0.614259189,0.151875585,0.127887746,2.435326012,Amblycipitidae
12.0,6.494270599,0.533224108,0.197040268,0.1838863462,0.4001236874,0.475192337,0.34339145,0.13978993,1.338551992,Amblycipitidae
5.0,6.086886598,0.722239198,0.129110966,0.579629191,0.439515052,0.654590788,0.416680178,0.218484774,3.133284514,Amblycipitidae
10.0,4.103843062,0.594691202,0.301183047,0.437871253,0.332337421,0.542420064,0.274536199,0.322045773,2.858143866,Doradidae
10.2,4.227517979,0.613532679,0.395085344,0.439718656,0.3379453548,0.537082672,0.216367673,0.38129648,1.456527581,Doradidae
10.0,3.844033377,0.678325586,0.271472918,0.438835124,0.355865585,0.538005791,0.240557291,0.285104478,1.280827906,Doradidae
9.0,4.148946539,0.481047828,0.393939394,0.335677171,0.46536145360000003,0.417713588,0.113921888,0.277384043,1.424191121,Doradidae
8.0,4.1462,0.486846667,0.337662338,0.247026667,0.2918670624,0.513333333,0.12,0.258011352,1.389686859,Doradidae
15.0,2.901021177,0.44358166,0.435483871,0.521403605,0.390112903,0.424919471,0.237379206,0.161010943,1.915843621,Cyprinidae
4.0,3.080727913,0.462818428,0.454551584,0.542764228,0.305726214,0.480771545,0.244253442,0.158967512,3.221101557,Cyprinidae
8.0,4.057155189,0.356244657,0.409490416,0.528830751,0.602867384,0.532623943,0.1481669,0.139457285,2.608370844,Cyprinidae
10.0,3.912994271,0.495784501,0.617224459,0.547361544,0.459921253,0.410489496,0.344500955,0.137246027,2.151265257,Cyprinidae
20.0,3.791187599,0.567585813,0.482758621,0.618608144,0.428008621,0.607066039,0.276283081,0.146555609,3.12829698,Cyprinidae
19.67,3.29866383,0.510638298,0.5,0.391489362,0.266330189,0.45106383,0.272340426,0.136838127,3.602969388,Cyprinidae
40.0,3.158953986,0.500065569,0.517241379,0.459983801,0.49312069,0.447410036,0.288324912,0.160650141,2.74,Cyprinidae
12.0,3.233194413,0.465562753,0.585430769,0.483357453,0.192769231,0.403719185,0.297677683,0.181594993,2.176470588,Goodeidae
29.0,4.230844064,0.530260362,0.346760551,0.306917386,0.458255224,0.559919101,0.32942065,0.165453434,1.978334006,Ictaluridae
95.0,4.408698732,0.510909129,0.26321762,0.443448422,0.390736319,0.603220805,0.273872555,0.1777031,2.376083333,Ictaluridae
66.0,4.10148913,0.48507337,0.210539107,0.404241848,0.326590325,0.570236413,0.389497283,0.157155275,2.213600411,Ictaluridae
60.0,5.294514852,0.685748816,0.21082667,0.576156738,0.45424942,0.687800064,0.300934704,0.161264652,1.885352967,Ictaluridae
55.0,3.969638561,0.463754674,0.268012891,0.345555201,0.503887887,0.490174198,0.347816005,0.153249389,1.839310528,Ictaluridae
29.0,4.458630095,0.507046522,0.349991291,0.300471662,0.533391395,0.543737688,0.399066146,0.156115643,2.329807865,Ictaluridae
28.0,4.635499805,0.608210045,0.321169242,0.48507154,0.512877801,0.588122932,0.361969535,0.20152703,1.832498947,Ictaluridae
109.0,4.835800737,0.566364057,0.239979202,0.426656985,0.98276816,0.564385118,0.203431917,0.125053001,1.36475708,Amiidae
7.2,6.47966805,0.627708621,0.323603684,0.375503304,0.521167558,0.620746888,0.60897495,0.15260521759999998,1.654493828,Percidae
8.0,7.94426684,0.57928506,0.558496984,0.360488252,0.497079964,0.696698039,0.242181038,0.153432483,2.265379185,Percidae
7.1,7.183510638,0.425466729,0.590915319,0.157762307,0.659975336,0.570869837,0.425466729,0.14737824,1.933787808,Percidae
7.0,7.733924175,0.607303463,0.465116279,0.400377482,0.676023256,0.705727884,0.363417036,0.181871621,1.647124201,Percidae
8.4,8.699943598,0.679314721,0.418181818,0.43144388,0.631145455,0.775521715,0.486125212,0.204502431,2.9501,Percidae
7.3,7.64957883,0.689463135,0.482758621,0.457832242,0.578293103,0.735779165,0.511632922,0.109765987,1.637427198,Percidae
3.25,7.707829628,0.440982385,0.64516129,0.272355433,0.854064516,0.563544147,0.300278136,0.116523585,2.38586536,Crenuchidae
2.0,5.927755552,0.524899986,0.568864425,0.364988274,0.498001675,0.576424334,0.361442958,0.189419203,1.33596232,Crenuchidae
9.01,6.098945055,0.510857143,0.580570249,0.323384615,0.420542511,0.681406593,0.368175824,0.224421806,2.163653061,Crenuchidae
23.5,10.75437176,0.578551122,0.510369098,0.611607881,0.759237924,0.789031768,0.31414664,0.10511695,1.864369185,Percidae
1.49,8.337860488,0.461074837,0.185804659,0.18875638,0.259541762,0.500367935,0.324667399,0.182123386,1.372939231,Trichomycteridae
30.0,2.651830565,0.553702016,0.37804878,0.400960258,0.432536585,0.478960772,0.360406299,0.163707809,3.014406514,Terapontidae
18.0,2.598045877,0.43855936,0.518725926,0.276024412,0.388874074,0.405856357,0.312160659,0.195897189,2.608495982,Terapontidae
9.3,5.904592461,0.497772341,0.243794739,0.20463694,0.166516983,0.533863375,0.0,0.172128688,1.266777778,Amphiliidae
13.47,7.475140331,0.768922311,0.08064256,0.26052657,0.383370698,0.855117437,0.0,0.160320111,1.427218447,Amphiliidae
4.2,5.37704918,0.581967213,0.2325125,0.287,0.3042962504,0.655737705,0.0,0.171166159,1.342037876,Amphiliidae
11.0,6.372113499,0.623819984,0.131057471,0.259966596,0.425287356,0.789702999,0.0,0.148926714,1.81080899,Amphiliidae
14.0,7.816253012,0.758361446,0.129262758,0.255807229,0.653091266,0.78573494,0.0,0.182811842,1.504066901,Amphiliidae
9.0,6.648390534,0.591812936,0.260772129,0.222522468,0.27317951279999997,0.529328267,0.0,0.195833926,1.6461116016,Amphiliidae
12.5,5.887234335,0.490780861,0.254353574,0.111281907,0.375322125,0.683818257,0.0,0.183087048,2.248498213,Amphiliidae
8.4,6.817220691,0.756066629,0.217595348,0.366282142,0.372527106,0.840145843,0.0,0.203752894,1.547853465,Amphiliidae
17.0,7.027912513,0.598841413,0.209520996,0.136731096,0.375147008,0.715021002,0.0,0.167629573,1.225805182,Amphiliidae
12.2,6.026692909,0.530520622,0.248342391,0.0,0.2449294468,0.701842719,0.0,0.235718354,1.641124628,Amphiliidae
20.0,6.371329151,0.499627524,0.183857143,0.09666732,0.519089286,0.548911978,0.0,0.198508315,1.564498318,Amphiliidae
9.35,6.897456984,0.696150536,0.225424551,0.255682157,0.37625249439999997,0.746478213,0.0,0.179253961,1.359118884,Amphiliidae
16.0,1.987938077,0.493511058,0.170068715,0.318184481,0.2206912,0.737012797,0.33766462,0.169559359,2.553124944,Cichlidae
24.4,1.878518102,0.529480009,0.134729468,0.411800145,0.210855561,0.830972327,0.323555512,0.263439031,2.21895679,Cichlidae
15.0,2.185367539,0.525330396,0.302325581,0.363980306,0.37096124,0.557139155,0.420264317,0.229462451,1.930101126,Cichlidae
24.0,2.282895496,0.561723528,0.246296073,0.362129313,0.366989882,0.638639948,0.347772991,0.240084747,2.616565534,Cichlidae
15.0,2.040073064,0.559497771,0.237829809,0.49807881,0.320727398,0.787965667,0.318154948,0.249728348,2.835002604,Cichlidae
16.0,2.211608592,0.611709762,0.249951932,0.458144131,0.299096328,0.611839164,0.432969437,0.236090426,2.690341673,Cichlidae
20.0,2.710671268,0.517341679,0.285687557,0.332365876,0.238266998,0.606993457,0.427752995,0.197261747,1.800994536,Cichlidae
29.0,4.459619468,0.554209559,0.503875969,0.572932855,0.475968992,0.483061034,0.292083416,0.167330855,2.690997805,Cyprinidae
24.0,4.978807135,0.637124609,0.384615385,0.717718783,0.517153846,0.524176639,0.370955776,0.160121932,2.543271186,Cyprinidae
15.6,5.075655462,0.571428571,0.409836066,0.630252101,0.361032787,0.512605042,0.327731092,0.155045588,2.87804878,Cyprinidae
27.3,4.995645553,0.629080069,0.471536847,0.64000802,0.53999021,0.494965736,0.354376058,0.162566098,2.671065159,Cyprinidae
20.0,5.218151334,0.60148567,0.514285714,0.669152807,0.637114286,0.526299961,0.338335689,0.166055026,2.5625,Cyprinidae
14.8,4.943702479,0.644628099,0.471428571,0.636363636,0.448585714,0.578512397,0.280991736,0.172995781,2.185259259,Cyprinidae
13.9,4.730894159,0.65246376,0.5,0.673739752,0.671585714,0.496439817,0.340415875,0.163647266,2.448827586,Cyprinidae
22.7,5.304921739,0.391304348,0.430555556,0.4,0.681125,0.626086957,0.260869565,0.167844135,2.924584906,Cyprinidae
13.4,5.632768421,0.473684211,0.553571429,0.547368421,0.56975,0.589473684,0.231578947,0.178160501,2.477386364,Cyprinidae
26.0,5.724301724,0.517241379,0.46031746,0.543103448,0.471936508,0.543103448,0.275862069,0.131237209,2.68068,Cyprinidae
10.0,4.7239015,0.602307259,0.463008059,0.571451648,0.441426822,0.565107962,0.425750269,0.15843868,2.36631841,Cyprinidae
16.0,4.082513514,0.655405405,0.358024691,0.682432432,0.576160494,0.547297297,0.371621622,0.155044918,1.98420339,Cyprinidae
27.0,4.381821887,0.566832046,0.419354839,0.535025762,0.519387097,0.394871762,0.484080936,0.147197033,2.544105263,Cyprinidae
21.7,4.949755024,0.557130001,0.492957746,0.528518577,0.50015493,0.507092148,0.385739997,0.162257317,2.339285714,Cyprinidae
25.0,2.881445065,0.537252203,0.400682851,0.490183982,0.494952338,0.444045337,0.382685762,0.183992135,1.733930416,Anabantidae
30.0,6.578880593,0.787070524,0.569897948,0.63244473,0.428596728,0.658767427,0.37114274,0.190110545,2.0189576,Anablepidae
34.0,6.67611028,0.991330238,0.543785163,0.852771438,0.495827495,0.627121534,0.625770573,0.126746562,1.680978723,Anablepidae
32.0,6.755882515,0.839551074,0.448956862,0.576973237,0.397696403,0.676181554,0.391451296,0.161847432,2.473672243,Anablepidae
4.0,5.303761992,0.679711181,0.575246843,0.844627902,0.324600367,0.660864114,0.45311084,0.168008599,2.025174949,Rivulidae
6.0,5.023366541,0.461595865,0.430873898,0.44993609,0.350890716,0.616953008,0.443609023,0.169934041,1.985649172,Rivulidae
4.0,5.294731903,0.580681541,0.519271942,0.672883937,0.271148527,0.661535079,0.451750299,0.196309493,1.631211341,Rivulidae
6.5,4.44924721,0.379999741,0.478221604,0.396545457,0.45043219,0.637946814,0.362063243,0.145462707,1.412794241,Rivulidae
8.5,4.503030649,0.590662152,0.412838872,0.690071227,0.347623664,0.625829664,0.327948925,0.127901869,2.163721577,Rivulidae
6.0,4.13297018,0.342582651,0.622692734,0.350739589,0.283035481,0.429674651,0.422822612,0.172926018,1.96285895,Rivulidae
5.0,4.363103871,0.488110898,0.518982822,0.59710839,0.274249216,0.566786963,0.336694886,0.16203409,1.540638805,Rivulidae
5.0,5.809489049,0.480454649,0.476190476,0.518808323,0.383916667,0.59338936,0.50896795,0.183041041,2.411265095,Rivulidae
6.0,4.671792587,0.557748222,0.556170404,0.612155301,0.479880987,0.51375735,0.50348057,0.167799055,2.031818571,Rivulidae
5.71,4.806835572,0.608113888,0.486215648,0.677593144,0.313616613,0.608585215,0.380771507,0.185344774,1.782701344,Rivulidae
10.0,5.023925668,0.61553597,0.586445667,0.622572932,0.335287589,0.566345563,0.51017285,0.147455912,2.151647,Rivulidae
